Time(s),Ch1(V),Ch2(A)
-7.145999999999999575e-02,8.874579999999998581e-01,1.160521999999999831e+00
-7.144000000000000350e-02,8.874579999999998581e-01,1.194654999999999800e+00
-7.142000000000001125e-02,8.874579999999998581e-01,1.160521999999999831e+00
-7.140000000000000513e-02,8.874579999999998581e-01,1.160521999999999831e+00
-7.137999999999999901e-02,8.874579999999998581e-01,1.160521999999999831e+00
-7.136000000000000676e-02,8.533249999999998892e-01,1.126388999999999863e+00
-7.134000000000000064e-02,8.533249999999998892e-01,1.126388999999999863e+00
-7.132000000000000839e-02,8.533249999999998892e-01,1.126388999999999863e+00
-7.130000000000000226e-02,8.533249999999998892e-01,1.126388999999999863e+00
-7.128000000000001002e-02,8.533249999999998892e-01,1.126388999999999863e+00
-7.126000000000000389e-02,8.533249999999998892e-01,1.126388999999999863e+00
-7.123999999999999777e-02,8.191919999999999202e-01,1.126388999999999863e+00
-7.122000000000000552e-02,8.191919999999999202e-01,1.126388999999999863e+00
-7.119999999999999940e-02,8.191919999999999202e-01,1.092255999999999894e+00
-7.118000000000000715e-02,8.191919999999999202e-01,1.092255999999999894e+00
-7.116000000000000103e-02,8.191919999999999202e-01,1.092255999999999894e+00
-7.114000000000000878e-02,8.191919999999999202e-01,1.092255999999999894e+00
-7.112000000000000266e-02,7.850589999999999513e-01,1.092255999999999894e+00
-7.109999999999999654e-02,7.850589999999999513e-01,1.092255999999999894e+00
-7.108000000000000429e-02,7.850589999999999513e-01,1.092255999999999894e+00
-7.105999999999999817e-02,7.850589999999999513e-01,1.058122999999999925e+00
-7.104000000000000592e-02,7.509259999999999824e-01,1.058122999999999925e+00
-7.101999999999999980e-02,7.509259999999999824e-01,1.058122999999999925e+00
-7.100000000000000755e-02,7.850589999999999513e-01,1.058122999999999925e+00
-7.098000000000000143e-02,7.509259999999999824e-01,1.058122999999999925e+00
-7.095999999999999530e-02,7.509259999999999824e-01,1.023989999999999956e+00
-7.094000000000000306e-02,7.509259999999999824e-01,1.058122999999999925e+00
-7.092000000000001081e-02,7.509259999999999824e-01,1.023989999999999956e+00
-7.090000000000000469e-02,7.509259999999999824e-01,1.023989999999999956e+00
-7.087999999999999856e-02,7.167929999999999024e-01,9.898569999999998759e-01
-7.086000000000000631e-02,7.167929999999999024e-01,9.898569999999998759e-01
-7.084000000000000019e-02,7.167929999999999024e-01,9.898569999999998759e-01
-7.082000000000000794e-02,7.167929999999999024e-01,9.898569999999998759e-01
-7.080000000000000182e-02,6.826599999999999335e-01,9.898569999999998759e-01
-7.078000000000000957e-02,6.826599999999999335e-01,9.898569999999998759e-01
-7.076000000000000345e-02,6.826599999999999335e-01,9.898569999999998759e-01
-7.073999999999999733e-02,6.485269999999999646e-01,9.898569999999998759e-01
-7.072000000000000508e-02,6.826599999999999335e-01,9.898569999999998759e-01
-7.069999999999999896e-02,6.485269999999999646e-01,9.557239999999999069e-01
-7.068000000000000671e-02,6.485269999999999646e-01,9.557239999999999069e-01
-7.066000000000000059e-02,6.485269999999999646e-01,9.557239999999999069e-01
-7.064000000000000834e-02,6.485269999999999646e-01,9.557239999999999069e-01
-7.062000000000000222e-02,6.143939999999998847e-01,9.557239999999999069e-01
-7.059999999999999609e-02,6.143939999999998847e-01,9.215909999999999380e-01
-7.058000000000000385e-02,6.143939999999998847e-01,9.215909999999999380e-01
-7.056000000000001160e-02,6.143939999999998847e-01,9.557239999999999069e-01
-7.054000000000000548e-02,5.802609999999999157e-01,9.215909999999999380e-01
-7.051999999999999935e-02,5.802609999999999157e-01,9.215909999999999380e-01
-7.050000000000000711e-02,5.802609999999999157e-01,9.215909999999999380e-01
-7.048000000000000098e-02,5.802609999999999157e-01,9.215909999999999380e-01
-7.045999999999999486e-02,5.461279999999999468e-01,9.215909999999999380e-01
-7.044000000000000261e-02,5.461279999999999468e-01,8.874579999999998581e-01
-7.042000000000001037e-02,5.461279999999999468e-01,8.874579999999998581e-01
-7.040000000000000424e-02,5.461279999999999468e-01,8.874579999999998581e-01
-7.037999999999999812e-02,5.461279999999999468e-01,8.874579999999998581e-01
-7.036000000000000587e-02,5.119949999999999779e-01,8.874579999999998581e-01
-7.033999999999999975e-02,5.119949999999999779e-01,8.874579999999998581e-01
-7.032000000000000750e-02,5.119949999999999779e-01,8.874579999999998581e-01
-7.030000000000000138e-02,5.119949999999999779e-01,8.533249999999998892e-01
-7.028000000000000913e-02,4.778619999999999535e-01,8.533249999999998892e-01
-7.026000000000000301e-02,4.778619999999999535e-01,8.533249999999998892e-01
-7.023999999999999688e-02,4.778619999999999535e-01,8.533249999999998892e-01
-7.022000000000000464e-02,4.778619999999999535e-01,8.533249999999998892e-01
-7.019999999999999851e-02,4.437289999999999290e-01,8.191919999999999202e-01
-7.018000000000000627e-02,4.437289999999999290e-01,8.533249999999998892e-01
-7.016000000000000014e-02,4.437289999999999290e-01,8.191919999999999202e-01
-7.014000000000000790e-02,4.437289999999999290e-01,8.191919999999999202e-01
-7.012000000000000177e-02,4.095959999999999601e-01,8.191919999999999202e-01
-7.009999999999999565e-02,4.095959999999999601e-01,8.191919999999999202e-01
-7.008000000000000340e-02,4.095959999999999601e-01,8.191919999999999202e-01
-7.006000000000001116e-02,3.754629999999999912e-01,7.850589999999999513e-01
-7.004000000000000503e-02,3.754629999999999912e-01,7.850589999999999513e-01
-7.001999999999999891e-02,3.413299999999999668e-01,7.850589999999999513e-01
-7.000000000000000666e-02,3.754629999999999912e-01,7.850589999999999513e-01
-6.998000000000000054e-02,3.754629999999999912e-01,7.850589999999999513e-01
-6.996000000000000829e-02,3.413299999999999668e-01,7.850589999999999513e-01
-6.994000000000000217e-02,3.413299999999999668e-01,7.850589999999999513e-01
-6.992000000000000992e-02,3.413299999999999668e-01,7.509259999999999824e-01
-6.990000000000000380e-02,3.413299999999999668e-01,7.509259999999999824e-01
-6.987999999999999767e-02,3.071969999999999423e-01,7.509259999999999824e-01
-6.986000000000000543e-02,3.071969999999999423e-01,7.509259999999999824e-01
-6.983999999999999930e-02,3.071969999999999423e-01,7.509259999999999824e-01
-6.982000000000000706e-02,3.071969999999999423e-01,7.167929999999999024e-01
-6.980000000000000093e-02,2.730639999999999734e-01,7.509259999999999824e-01
-6.978000000000000869e-02,2.730639999999999734e-01,7.167929999999999024e-01
-6.976000000000000256e-02,2.730639999999999734e-01,7.167929999999999024e-01
-6.973999999999999644e-02,2.730639999999999734e-01,7.167929999999999024e-01
-6.972000000000000419e-02,2.730639999999999734e-01,7.167929999999999024e-01
-6.969999999999999807e-02,2.730639999999999734e-01,6.826599999999999335e-01
-6.968000000000000582e-02,2.389309999999999767e-01,6.826599999999999335e-01
-6.965999999999999970e-02,2.730639999999999734e-01,6.826599999999999335e-01
-6.964000000000000745e-02,2.389309999999999767e-01,6.826599999999999335e-01
-6.962000000000000133e-02,2.389309999999999767e-01,6.826599999999999335e-01
-6.959999999999999520e-02,2.047979999999999801e-01,6.826599999999999335e-01
-6.958000000000000296e-02,2.389309999999999767e-01,6.485269999999999646e-01
-6.956000000000001071e-02,2.047979999999999801e-01,6.485269999999999646e-01
-6.954000000000000459e-02,2.047979999999999801e-01,6.485269999999999646e-01
-6.951999999999999846e-02,2.047979999999999801e-01,6.485269999999999646e-01
-6.950000000000000622e-02,2.047979999999999801e-01,6.485269999999999646e-01
-6.948000000000000009e-02,2.047979999999999801e-01,6.485269999999999646e-01
-6.946000000000000785e-02,1.706649999999999834e-01,6.143939999999998847e-01
-6.944000000000000172e-02,1.706649999999999834e-01,6.143939999999998847e-01
-6.942000000000000948e-02,1.706649999999999834e-01,6.143939999999998847e-01
-6.940000000000000335e-02,1.706649999999999834e-01,6.143939999999998847e-01
-6.937999999999999723e-02,1.706649999999999834e-01,6.143939999999998847e-01
-6.936000000000000498e-02,1.706649999999999834e-01,6.143939999999998847e-01
-6.933999999999999886e-02,1.706649999999999834e-01,6.143939999999998847e-01
-6.932000000000000661e-02,1.706649999999999834e-01,5.802609999999999157e-01
-6.930000000000000049e-02,1.365319999999999867e-01,5.802609999999999157e-01
-6.928000000000000824e-02,1.706649999999999834e-01,5.802609999999999157e-01
-6.926000000000000212e-02,1.365319999999999867e-01,5.802609999999999157e-01
-6.923999999999999599e-02,1.365319999999999867e-01,5.802609999999999157e-01
-6.922000000000000375e-02,1.365319999999999867e-01,5.461279999999999468e-01
-6.920000000000001150e-02,1.365319999999999867e-01,5.802609999999999157e-01
-6.918000000000000538e-02,1.365319999999999867e-01,5.461279999999999468e-01
-6.915999999999999925e-02,1.023989999999999900e-01,5.461279999999999468e-01
-6.914000000000000701e-02,1.023989999999999900e-01,5.461279999999999468e-01
-6.912000000000000088e-02,1.023989999999999900e-01,5.461279999999999468e-01
-6.909999999999999476e-02,1.023989999999999900e-01,5.461279999999999468e-01
-6.908000000000000251e-02,1.023989999999999900e-01,5.119949999999999779e-01
-6.906000000000001027e-02,1.023989999999999900e-01,5.461279999999999468e-01
-6.904000000000000414e-02,1.023989999999999900e-01,5.119949999999999779e-01
-6.901999999999999802e-02,1.023989999999999900e-01,5.119949999999999779e-01
-6.900000000000000577e-02,1.023989999999999900e-01,5.119949999999999779e-01
-6.897999999999999965e-02,1.023989999999999900e-01,5.119949999999999779e-01
-6.896000000000000740e-02,1.023989999999999900e-01,5.119949999999999779e-01
-6.894000000000000128e-02,1.023989999999999900e-01,4.778619999999999535e-01
-6.892000000000000903e-02,6.826599999999999335e-02,4.778619999999999535e-01
-6.890000000000000291e-02,1.023989999999999900e-01,5.119949999999999779e-01
-6.887999999999999678e-02,6.826599999999999335e-02,4.778619999999999535e-01
-6.886000000000000454e-02,6.826599999999999335e-02,4.778619999999999535e-01
-6.883999999999999841e-02,6.826599999999999335e-02,4.778619999999999535e-01
-6.882000000000000617e-02,6.826599999999999335e-02,4.778619999999999535e-01
-6.880000000000000004e-02,6.826599999999999335e-02,4.778619999999999535e-01
-6.878000000000000780e-02,6.826599999999999335e-02,4.437289999999999290e-01
-6.876000000000000167e-02,6.826599999999999335e-02,4.437289999999999290e-01
-6.873999999999999555e-02,6.826599999999999335e-02,4.437289999999999290e-01
-6.872000000000000330e-02,6.826599999999999335e-02,4.437289999999999290e-01
-6.870000000000001106e-02,6.826599999999999335e-02,4.437289999999999290e-01
-6.868000000000000493e-02,6.826599999999999335e-02,4.095959999999999601e-01
-6.865999999999999881e-02,6.826599999999999335e-02,4.095959999999999601e-01
-6.864000000000000656e-02,6.826599999999999335e-02,4.095959999999999601e-01
-6.862000000000000044e-02,6.826599999999999335e-02,4.095959999999999601e-01
-6.859999999999999432e-02,6.826599999999999335e-02,4.095959999999999601e-01
-6.858000000000000207e-02,6.826599999999999335e-02,3.754629999999999912e-01
-6.856000000000000982e-02,6.826599999999999335e-02,4.095959999999999601e-01
-6.854000000000000370e-02,3.413299999999999668e-02,4.095959999999999601e-01
-6.851999999999999758e-02,6.826599999999999335e-02,3.754629999999999912e-01
-6.850000000000000533e-02,6.826599999999999335e-02,3.754629999999999912e-01
-6.848000000000001308e-02,6.826599999999999335e-02,3.754629999999999912e-01
-6.845999999999999308e-02,6.826599999999999335e-02,3.754629999999999912e-01
-6.844000000000000083e-02,3.413299999999999668e-02,3.754629999999999912e-01
-6.842000000000000859e-02,6.826599999999999335e-02,3.413299999999999668e-01
-6.840000000000000246e-02,6.826599999999999335e-02,3.413299999999999668e-01
-6.837999999999999634e-02,6.826599999999999335e-02,3.413299999999999668e-01
-6.836000000000000409e-02,3.413299999999999668e-02,3.413299999999999668e-01
-6.834000000000001185e-02,3.413299999999999668e-02,3.413299999999999668e-01
-6.832000000000000572e-02,3.413299999999999668e-02,3.071969999999999423e-01
-6.829999999999999960e-02,3.413299999999999668e-02,3.071969999999999423e-01
-6.828000000000000735e-02,3.413299999999999668e-02,3.071969999999999423e-01
-6.826000000000000123e-02,6.826599999999999335e-02,3.071969999999999423e-01
-6.823999999999999511e-02,6.826599999999999335e-02,3.071969999999999423e-01
-6.822000000000000286e-02,3.413299999999999668e-02,3.071969999999999423e-01
-6.820000000000001061e-02,3.413299999999999668e-02,3.071969999999999423e-01
-6.818000000000000449e-02,6.826599999999999335e-02,2.730639999999999734e-01
-6.815999999999999837e-02,3.413299999999999668e-02,2.730639999999999734e-01
-6.814000000000000612e-02,3.413299999999999668e-02,2.730639999999999734e-01
-6.812000000000000000e-02,3.413299999999999668e-02,2.730639999999999734e-01
-6.809999999999999387e-02,3.413299999999999668e-02,2.730639999999999734e-01
-6.808000000000000163e-02,3.413299999999999668e-02,2.730639999999999734e-01
-6.806000000000000938e-02,3.413299999999999668e-02,2.730639999999999734e-01
-6.804000000000000326e-02,6.826599999999999335e-02,2.389309999999999767e-01
-6.801999999999999713e-02,3.413299999999999668e-02,2.389309999999999767e-01
-6.800000000000000488e-02,3.413299999999999668e-02,2.389309999999999767e-01
-6.798000000000001264e-02,3.413299999999999668e-02,2.047979999999999801e-01
-6.795999999999999264e-02,3.413299999999999668e-02,2.389309999999999767e-01
-6.794000000000000039e-02,3.413299999999999668e-02,2.389309999999999767e-01
-6.792000000000000814e-02,3.413299999999999668e-02,2.047979999999999801e-01
-6.790000000000000202e-02,3.413299999999999668e-02,2.047979999999999801e-01
-6.787999999999999590e-02,3.413299999999999668e-02,2.389309999999999767e-01
-6.786000000000000365e-02,6.826599999999999335e-02,2.047979999999999801e-01
-6.784000000000001140e-02,6.826599999999999335e-02,2.047979999999999801e-01
-6.782000000000000528e-02,3.413299999999999668e-02,2.047979999999999801e-01
-6.779999999999999916e-02,3.413299999999999668e-02,1.706649999999999834e-01
-6.778000000000000691e-02,3.413299999999999668e-02,1.706649999999999834e-01
-6.776000000000000079e-02,3.413299999999999668e-02,1.706649999999999834e-01
-6.773999999999999466e-02,3.413299999999999668e-02,1.706649999999999834e-01
-6.772000000000000242e-02,3.413299999999999668e-02,1.706649999999999834e-01
-6.770000000000001017e-02,3.413299999999999668e-02,1.706649999999999834e-01
-6.768000000000000405e-02,3.413299999999999668e-02,1.706649999999999834e-01
-6.765999999999999792e-02,3.413299999999999668e-02,1.365319999999999867e-01
-6.764000000000000568e-02,3.413299999999999668e-02,1.365319999999999867e-01
-6.761999999999999955e-02,3.413299999999999668e-02,1.365319999999999867e-01
-6.759999999999999343e-02,3.413299999999999668e-02,1.365319999999999867e-01
-6.758000000000000118e-02,3.413299999999999668e-02,1.365319999999999867e-01
-6.756000000000000894e-02,3.413299999999999668e-02,1.365319999999999867e-01
-6.754000000000000281e-02,3.413299999999999668e-02,1.023989999999999900e-01
-6.751999999999999669e-02,3.413299999999999668e-02,1.023989999999999900e-01
-6.750000000000000444e-02,6.826599999999999335e-02,1.023989999999999900e-01
-6.748000000000001219e-02,3.413299999999999668e-02,1.023989999999999900e-01
-6.746000000000000607e-02,3.413299999999999668e-02,1.023989999999999900e-01
-6.743999999999999995e-02,3.413299999999999668e-02,1.023989999999999900e-01
-6.742000000000000770e-02,3.413299999999999668e-02,1.023989999999999900e-01
-6.740000000000000158e-02,3.413299999999999668e-02,6.826599999999999335e-02
-6.737999999999999545e-02,3.413299999999999668e-02,6.826599999999999335e-02
-6.736000000000000321e-02,3.413299999999999668e-02,6.826599999999999335e-02
-6.734000000000001096e-02,3.413299999999999668e-02,6.826599999999999335e-02
-6.732000000000000484e-02,3.413299999999999668e-02,6.826599999999999335e-02
-6.729999999999999871e-02,3.413299999999999668e-02,6.826599999999999335e-02
-6.728000000000000647e-02,3.413299999999999668e-02,3.413299999999999668e-02
-6.726000000000000034e-02,3.413299999999999668e-02,3.413299999999999668e-02
-6.723999999999999422e-02,3.413299999999999668e-02,3.413299999999999668e-02
-6.722000000000000197e-02,3.413299999999999668e-02,3.413299999999999668e-02
-6.720000000000000973e-02,6.826599999999999335e-02,3.413299999999999668e-02
-6.718000000000000360e-02,3.413299999999999668e-02,3.413299999999999668e-02
-6.715999999999999748e-02,3.413299999999999668e-02,3.413299999999999668e-02
-6.714000000000000523e-02,3.413299999999999668e-02,0.000000000000000000e+00
-6.712000000000001299e-02,3.413299999999999668e-02,0.000000000000000000e+00
-6.709999999999999298e-02,3.413299999999999668e-02,0.000000000000000000e+00
-6.708000000000000074e-02,3.413299999999999668e-02,0.000000000000000000e+00
-6.706000000000000849e-02,3.413299999999999668e-02,0.000000000000000000e+00
-6.704000000000000237e-02,3.413299999999999668e-02,0.000000000000000000e+00
-6.701999999999999624e-02,3.413299999999999668e-02,0.000000000000000000e+00
-6.700000000000000400e-02,3.413299999999999668e-02,-3.413299999999999668e-02
-6.698000000000001175e-02,3.413299999999999668e-02,-3.413299999999999668e-02
-6.696000000000000563e-02,6.826599999999999335e-02,-3.413299999999999668e-02
-6.693999999999999950e-02,3.413299999999999668e-02,-3.413299999999999668e-02
-6.692000000000000726e-02,3.413299999999999668e-02,-6.826599999999999335e-02
-6.690000000000000113e-02,3.413299999999999668e-02,-6.826599999999999335e-02
-6.687999999999999501e-02,3.413299999999999668e-02,-6.826599999999999335e-02
-6.686000000000000276e-02,3.413299999999999668e-02,-6.826599999999999335e-02
-6.684000000000001052e-02,6.826599999999999335e-02,-6.826599999999999335e-02
-6.682000000000000439e-02,3.413299999999999668e-02,-6.826599999999999335e-02
-6.679999999999999827e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.678000000000000602e-02,3.413299999999999668e-02,-6.826599999999999335e-02
-6.675999999999999990e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.673999999999999377e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.672000000000000153e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.670000000000000928e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.668000000000000316e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.665999999999999703e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.664000000000000479e-02,3.413299999999999668e-02,-1.365319999999999867e-01
-6.662000000000001254e-02,6.826599999999999335e-02,-1.365319999999999867e-01
-6.659999999999999254e-02,6.826599999999999335e-02,-1.365319999999999867e-01
-6.658000000000000029e-02,3.413299999999999668e-02,-1.365319999999999867e-01
-6.656000000000000805e-02,3.413299999999999668e-02,-1.706649999999999834e-01
-6.654000000000000192e-02,3.413299999999999668e-02,-1.365319999999999867e-01
-6.651999999999999580e-02,3.413299999999999668e-02,-1.365319999999999867e-01
-6.650000000000000355e-02,3.413299999999999668e-02,-1.365319999999999867e-01
-6.648000000000001131e-02,3.413299999999999668e-02,-1.706649999999999834e-01
-6.646000000000000518e-02,3.413299999999999668e-02,-1.706649999999999834e-01
-6.643999999999999906e-02,3.413299999999999668e-02,-1.706649999999999834e-01
-6.642000000000000681e-02,3.413299999999999668e-02,-1.706649999999999834e-01
-6.640000000000000069e-02,3.413299999999999668e-02,-1.706649999999999834e-01
-6.637999999999999456e-02,3.413299999999999668e-02,-1.706649999999999834e-01
-6.636000000000000232e-02,3.413299999999999668e-02,-2.047979999999999801e-01
-6.634000000000001007e-02,3.413299999999999668e-02,-2.047979999999999801e-01
-6.632000000000000395e-02,3.413299999999999668e-02,-2.047979999999999801e-01
-6.629999999999999782e-02,3.413299999999999668e-02,-2.047979999999999801e-01
-6.628000000000000558e-02,3.413299999999999668e-02,-2.047979999999999801e-01
-6.625999999999999945e-02,3.413299999999999668e-02,-2.047979999999999801e-01
-6.623999999999999333e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.622000000000000108e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.620000000000000884e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.618000000000000271e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.615999999999999659e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.614000000000000434e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.612000000000001210e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.610000000000000597e-02,3.413299999999999668e-02,-2.389309999999999767e-01
-6.607999999999999985e-02,3.413299999999999668e-02,-2.730639999999999734e-01
-6.606000000000000760e-02,3.413299999999999668e-02,-2.730639999999999734e-01
-6.604000000000000148e-02,3.413299999999999668e-02,-2.730639999999999734e-01
-6.601999999999999535e-02,3.413299999999999668e-02,-2.730639999999999734e-01
-6.600000000000000311e-02,3.413299999999999668e-02,-2.730639999999999734e-01
-6.598000000000001086e-02,3.413299999999999668e-02,-3.071969999999999423e-01
-6.596000000000000474e-02,3.413299999999999668e-02,-3.071969999999999423e-01
-6.593999999999999861e-02,3.413299999999999668e-02,-3.071969999999999423e-01
-6.592000000000000637e-02,3.413299999999999668e-02,-3.071969999999999423e-01
-6.590000000000000024e-02,3.413299999999999668e-02,-3.071969999999999423e-01
-6.587999999999999412e-02,0.000000000000000000e+00,-3.071969999999999423e-01
-6.586000000000000187e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.584000000000000963e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.582000000000000350e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.579999999999999738e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.578000000000000513e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.576000000000001289e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.573999999999999289e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.572000000000000064e-02,3.413299999999999668e-02,-3.413299999999999668e-01
-6.570000000000000839e-02,3.413299999999999668e-02,-3.754629999999999912e-01
-6.568000000000000227e-02,3.413299999999999668e-02,-3.754629999999999912e-01
-6.565999999999999615e-02,3.413299999999999668e-02,-3.754629999999999912e-01
-6.564000000000000390e-02,3.413299999999999668e-02,-3.754629999999999912e-01
-6.562000000000001165e-02,3.413299999999999668e-02,-3.754629999999999912e-01
-6.560000000000000553e-02,3.413299999999999668e-02,-4.095959999999999601e-01
-6.557999999999999940e-02,3.413299999999999668e-02,-4.095959999999999601e-01
-6.556000000000000716e-02,0.000000000000000000e+00,-4.095959999999999601e-01
-6.554000000000000103e-02,3.413299999999999668e-02,-4.095959999999999601e-01
-6.551999999999999491e-02,3.413299999999999668e-02,-4.095959999999999601e-01
-6.550000000000000266e-02,0.000000000000000000e+00,-4.095959999999999601e-01
-6.548000000000001042e-02,0.000000000000000000e+00,-4.437289999999999290e-01
-6.546000000000000429e-02,0.000000000000000000e+00,-4.437289999999999290e-01
-6.543999999999999817e-02,3.413299999999999668e-02,-4.437289999999999290e-01
-6.542000000000000592e-02,3.413299999999999668e-02,-4.437289999999999290e-01
-6.539999999999999980e-02,3.413299999999999668e-02,-4.778619999999999535e-01
-6.537999999999999368e-02,0.000000000000000000e+00,-4.437289999999999290e-01
-6.536000000000000143e-02,0.000000000000000000e+00,-4.778619999999999535e-01
-6.534000000000000918e-02,0.000000000000000000e+00,-4.778619999999999535e-01
-6.532000000000000306e-02,0.000000000000000000e+00,-4.778619999999999535e-01
-6.529999999999999694e-02,0.000000000000000000e+00,-4.778619999999999535e-01
-6.528000000000000469e-02,0.000000000000000000e+00,-4.778619999999999535e-01
-6.526000000000001244e-02,0.000000000000000000e+00,-4.778619999999999535e-01
-6.523999999999999244e-02,0.000000000000000000e+00,-4.778619999999999535e-01
-6.522000000000000020e-02,0.000000000000000000e+00,-5.119949999999999779e-01
-6.520000000000000795e-02,0.000000000000000000e+00,-5.119949999999999779e-01
-6.518000000000000183e-02,0.000000000000000000e+00,-5.119949999999999779e-01
-6.515999999999999570e-02,0.000000000000000000e+00,-5.119949999999999779e-01
-6.514000000000000346e-02,0.000000000000000000e+00,-5.119949999999999779e-01
-6.512000000000001121e-02,0.000000000000000000e+00,-5.119949999999999779e-01
-6.510000000000000508e-02,0.000000000000000000e+00,-5.461279999999999468e-01
-6.507999999999999896e-02,0.000000000000000000e+00,-5.461279999999999468e-01
-6.506000000000000671e-02,0.000000000000000000e+00,-5.461279999999999468e-01
-6.504000000000000059e-02,-3.413299999999999668e-02,-5.461279999999999468e-01
-6.501999999999999447e-02,-3.413299999999999668e-02,-5.461279999999999468e-01
-6.500000000000000222e-02,-3.413299999999999668e-02,-5.461279999999999468e-01
-6.498000000000000997e-02,-3.413299999999999668e-02,-5.461279999999999468e-01
-6.496000000000000385e-02,-3.413299999999999668e-02,-5.461279999999999468e-01
-6.493999999999999773e-02,-3.413299999999999668e-02,-5.802609999999999157e-01
-6.492000000000000548e-02,-3.413299999999999668e-02,-5.802609999999999157e-01
-6.489999999999999936e-02,-3.413299999999999668e-02,-5.802609999999999157e-01
-6.487999999999999323e-02,-3.413299999999999668e-02,-6.143939999999998847e-01
-6.486000000000000099e-02,-3.413299999999999668e-02,-5.802609999999999157e-01
-6.484000000000000874e-02,-3.413299999999999668e-02,-6.143939999999998847e-01
-6.482000000000000262e-02,-3.413299999999999668e-02,-5.802609999999999157e-01
-6.479999999999999649e-02,-6.826599999999999335e-02,-6.143939999999998847e-01
-6.478000000000000425e-02,-6.826599999999999335e-02,-6.143939999999998847e-01
-6.476000000000001200e-02,-6.826599999999999335e-02,-6.143939999999998847e-01
-6.474000000000000588e-02,-6.826599999999999335e-02,-6.143939999999998847e-01
-6.471999999999999975e-02,-6.826599999999999335e-02,-6.143939999999998847e-01
-6.470000000000000751e-02,-6.826599999999999335e-02,-6.143939999999998847e-01
-6.468000000000000138e-02,-1.023989999999999900e-01,-6.485269999999999646e-01
-6.465999999999999526e-02,-6.826599999999999335e-02,-6.485269999999999646e-01
-6.464000000000000301e-02,-1.023989999999999900e-01,-6.485269999999999646e-01
-6.462000000000001076e-02,-1.023989999999999900e-01,-6.485269999999999646e-01
-6.460000000000000464e-02,-1.023989999999999900e-01,-6.826599999999999335e-01
-6.457999999999999852e-02,-1.023989999999999900e-01,-6.826599999999999335e-01
-6.456000000000000627e-02,-1.023989999999999900e-01,-6.826599999999999335e-01
-6.454000000000000015e-02,-1.023989999999999900e-01,-6.826599999999999335e-01
-6.451999999999999402e-02,-1.365319999999999867e-01,-6.826599999999999335e-01
-6.450000000000000178e-02,-1.365319999999999867e-01,-6.826599999999999335e-01
-6.448000000000000953e-02,-1.365319999999999867e-01,-6.826599999999999335e-01
-6.446000000000000341e-02,-1.365319999999999867e-01,-7.167929999999999024e-01
-6.443999999999999728e-02,-1.365319999999999867e-01,-7.167929999999999024e-01
-6.442000000000000504e-02,-1.365319999999999867e-01,-7.167929999999999024e-01
-6.440000000000001279e-02,-1.706649999999999834e-01,-7.167929999999999024e-01
-6.437999999999999279e-02,-1.706649999999999834e-01,-7.167929999999999024e-01
-6.436000000000000054e-02,-1.706649999999999834e-01,-7.167929999999999024e-01
-6.434000000000000830e-02,-1.706649999999999834e-01,-7.509259999999999824e-01
-6.432000000000000217e-02,-1.706649999999999834e-01,-7.509259999999999824e-01
-6.429999999999999605e-02,-2.047979999999999801e-01,-7.509259999999999824e-01
-6.428000000000000380e-02,-2.047979999999999801e-01,-7.509259999999999824e-01
-6.426000000000001156e-02,-2.047979999999999801e-01,-7.509259999999999824e-01
-6.424000000000000543e-02,-2.047979999999999801e-01,-7.509259999999999824e-01
-6.421999999999999931e-02,-2.047979999999999801e-01,-7.850589999999999513e-01
-6.420000000000000706e-02,-2.389309999999999767e-01,-7.850589999999999513e-01
-6.418000000000000094e-02,-2.389309999999999767e-01,-7.850589999999999513e-01
-6.415999999999999481e-02,-2.389309999999999767e-01,-7.509259999999999824e-01
-6.414000000000000257e-02,-2.389309999999999767e-01,-7.850589999999999513e-01
-6.412000000000001032e-02,-2.730639999999999734e-01,-7.850589999999999513e-01
-6.410000000000000420e-02,-2.389309999999999767e-01,-7.850589999999999513e-01
-6.407999999999999807e-02,-2.730639999999999734e-01,-7.850589999999999513e-01
-6.406000000000000583e-02,-2.730639999999999734e-01,-8.191919999999999202e-01
-6.403999999999999970e-02,-2.730639999999999734e-01,-8.191919999999999202e-01
